,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,0.7116940021514893,0.5994185209274292,2.3622821743174427e-07,0.6824376583099365,0.6185956597328186,-0.01483822986483574,0.6724700331687927,0.6560767889022827,-0.01994367316365242,0.6702722907066345,0.6927761435508728,-0.021308284252882004,0.6679410338401794,0.7213765978813171,-0.021231167018413544,0.7104339003562927,0.6775568723678589,-0.018811160698533058,0.706181526184082,0.7296247482299805,-0.022546518594026566,0.6932002305984497,0.7487467527389526,-0.022582940757274628,0.6819270253181458,0.7581357359886169,-0.021473625674843788,0.7265276908874512,0.6766946911811829,-0.010941309854388237,0.7182947397232056,0.7306028008460999,-0.015131112188100815,0.7009832262992859,0.7466312646865845,-0.014592425897717476,0.6868768334388733,0.7519087791442871,-0.012997927144169807,0.7338040471076965,0.6731693744659424,-0.003437944920733571,0.7269678115844727,0.7207165956497192,-0.00660344585776329,0.710504949092865,0.7364761233329773,-0.006719979457557201,0.6973039507865906,0.7424735426902771,-0.006018135230988264,0.73557448387146,0.669374942779541,0.0031315439846366644,0.730861246585846,0.7084932923316956,0.0008845922420732677,0.7187991738319397,0.7236672639846802,0.000928244146052748,0.7074857354164124,0.729961097240448,0.0018609471153467894,0.3236745297908783,0.6035670638084412,2.662171105782818e-08,0.3539508879184723,0.6161623597145081,-0.012053684331476688,0.36834487318992615,0.6476641893386841,-0.019878577440977097,0.37432393431663513,0.6828618049621582,-0.024921322241425514,0.3829090893268585,0.7118028402328491,-0.028711875900626183,0.3383159637451172,0.6720508337020874,-0.02514956332743168,0.34172654151916504,0.7255649566650391,-0.03449773043394089,0.3516245186328888,0.7489443421363831,-0.03689342737197876,0.3608054518699646,0.7613650560379028,-0.036174580454826355,0.31830894947052,0.6738722324371338,-0.021620841696858406,0.3257955014705658,0.7312358617782593,-0.031616587191820145,0.34164419770240784,0.749582052230835,-0.03063100390136242,0.3534727394580841,0.7576430439949036,-0.027092935517430305,0.3046741783618927,0.6731060743331909,-0.018049264326691628,0.3129125237464905,0.7263393998146057,-0.02521214447915554,0.3284445106983185,0.7406068444252014,-0.020180992782115936,0.33877405524253845,0.7444727420806885,-0.013803311623632908,0.29613974690437317,0.6707766652107239,-0.015233377926051617,0.3028557300567627,0.7136980295181274,-0.018387475982308388,0.3158193528652191,0.7270549535751343,-0.014045345596969128,0.3248428702354431,0.7303714156150818,-0.008651338517665863
1,0.7113652229309082,0.5970964431762695,2.752306613729161e-07,0.6821535229682922,0.6187846660614014,-0.01451694406569004,0.6705673336982727,0.6552368998527527,-0.019323017448186874,0.6682592630386353,0.6925913691520691,-0.020677996799349785,0.6668885946273804,0.7229602932929993,-0.02043742686510086,0.7089195847511292,0.6798095107078552,-0.014973265118896961,0.7023868560791016,0.7325911521911621,-0.017977479845285416,0.6888791918754578,0.751072108745575,-0.01827610842883587,0.6781309843063354,0.7608733177185059,-0.017469700425863266,0.7246268391609192,0.6797562837600708,-0.007259466219693422,0.7148157954216003,0.7332279682159424,-0.010321012698113918,0.6972399950027466,0.7481000423431396,-0.009890111163258553,0.6839367747306824,0.7518126964569092,-0.008463908918201923,0.7320088148117065,0.6760888695716858,-0.00015766896831337363,0.7250892519950867,0.7230145931243896,-0.002244266215711832,0.7088902592658997,0.7380486726760864,-0.0016612516483291984,0.6961891651153564,0.7429319024085999,-0.00048124839668162167,0.7340443134307861,0.672227144241333,0.0058668507263064384,0.7295542359352112,0.7114474177360535,0.0044798897579312325,0.7179123759269714,0.7262706756591797,0.005268093664199114,0.7072215676307678,0.7314367294311523,0.006867243908345699,0.3234550356864929,0.5971651077270508,-2.6847439826838126e-08,0.3534191846847534,0.6154541373252869,-0.01059007178992033,0.36755552887916565,0.6476832032203674,-0.018432190641760826,0.37303638458251953,0.6838284730911255,-0.02384481020271778,0.3821529150009155,0.7122228741645813,-0.027923444285988808,0.335860013961792,0.6722034811973572,-0.023315882310271263,0.3387889862060547,0.7269783020019531,-0.03278578817844391,0.3501303195953369,0.7501387000083923,-0.03563286364078522,0.3606534004211426,0.7612807750701904,-0.03525403514504433,0.3160635530948639,0.6740520000457764,-0.020227573812007904,0.3253859281539917,0.7319726943969727,-0.029917661100625992,0.34227022528648376,0.7499740719795227,-0.028858527541160583,0.3540126085281372,0.7558189630508423,-0.025666506960988045,0.30278903245925903,0.6729089021682739,-0.017108021304011345,0.3121145963668823,0.7273658514022827,-0.02397543378174305,0.3282425105571747,0.7403803467750549,-0.0186211708933115,0.3397095501422882,0.7417376041412354,-0.01230587251484394,0.2945561110973358,0.6703160405158997,-0.0146642392501235,0.3006003499031067,0.715351402759552,-0.017681915313005447,0.31287679076194763,0.7291169166564941,-0.013338932767510414,0.32220032811164856,0.7324291467666626,-0.008119592443108559
2,0.7106180787086487,0.5943816900253296,2.619471501930093e-07,0.6814932227134705,0.6184089183807373,-0.012551261112093925,0.6704465746879578,0.6558424830436707,-0.015936817973852158,0.6684600114822388,0.6933156251907349,-0.016217656433582306,0.6661319732666016,0.7237116098403931,-0.014890288934111595,0.7082329392433167,0.6796640753746033,-0.011374260298907757,0.7028740644454956,0.7320154309272766,-0.013726471923291683,0.6895306706428528,0.7502424120903015,-0.014066724106669426,0.6787824034690857,0.7602795362472534,-0.01332790032029152,0.7239894270896912,0.6793133616447449,-0.004365820903331041,0.7161502242088318,0.7322297692298889,-0.006901424843817949,0.6989187002182007,0.7472884058952332,-0.006674186792224646,0.6855273842811584,0.7515625357627869,-0.005452210549265146,0.731544017791748,0.675184428691864,0.002011357108131051,0.7264048457145691,0.7212397456169128,0.0002400641533313319,0.7105207443237305,0.7357510924339294,0.00043509918032214046,0.6979633569717407,0.7405983805656433,0.0013712309300899506,0.733738124370575,0.6710159778594971,0.007440345827490091,0.7300698161125183,0.7096740007400513,0.006455856375396252,0.7187590599060059,0.7241855263710022,0.007190699223428965,0.7081640958786011,0.7296321988105774,0.00870488304644823,0.3214110732078552,0.5919867753982544,-4.8010019071398347e-08,0.3527778089046478,0.6123673915863037,-0.00852186232805252,0.3671558201313019,0.6460235118865967,-0.014685721136629581,0.3725968897342682,0.6834126114845276,-0.018840504810214043,0.3814604580402374,0.7118789553642273,-0.021731507033109665,0.3351566195487976,0.6726932525634766,-0.018424957990646362,0.3378532826900482,0.7277939319610596,-0.02642221748828888,0.34932175278663635,0.7505662441253662,-0.029083887115120888,0.36008313298225403,0.7617427706718445,-0.02890358306467533,0.3156183660030365,0.6740968227386475,-0.015970353037118912,0.3246391713619232,0.732157289981842,-0.02440561354160309,0.34188830852508545,0.7504551410675049,-0.023669304326176643,0.3539663553237915,0.7568233013153076,-0.021051988005638123,0.3028065860271454,0.6722191572189331,-0.013521694578230381,0.3116237223148346,0.7267040014266968,-0.01938595250248909,0.3276304602622986,0.7401193976402283,-0.014715188182890415,0.33924853801727295,0.7425337433815002,-0.0093075567856431,0.2949365973472595,0.6685793399810791,-0.011621447280049324,0.2999385595321655,0.7132275700569153,-0.013489234261214733,0.3120875358581543,0.7269049286842346,-0.009176715277135372,0.3215261697769165,0.730786919593811,-0.00445905514061451
3,0.7105346918106079,0.5938500761985779,2.623821444558416e-07,0.6812599897384644,0.6186106204986572,-0.012988743372261524,0.6700631380081177,0.6560401320457458,-0.016317199915647507,0.6681875586509705,0.6935433149337769,-0.01637914404273033,0.6659250259399414,0.7239582538604736,-0.014739857986569405,0.7082057595252991,0.6794589161872864,-0.011658809147775173,0.702834963798523,0.7320860028266907,-0.014042165130376816,0.6891650557518005,0.7501083612442017,-0.01431900542229414,0.678128719329834,0.7599092721939087,-0.013509368523955345,0.7238450050354004,0.679244875907898,-0.004303363151848316,0.7159274220466614,0.7326669692993164,-0.0069187781773507595,0.6985116004943848,0.7478534579277039,-0.006591303274035454,0.684980034828186,0.7522504925727844,-0.005288650747388601,0.7311983108520508,0.6751678586006165,0.002363884123042226,0.7259244918823242,0.7215761542320251,0.0003142178466077894,0.7098143696784973,0.7362769246101379,0.0004914553137496114,0.6969459652900696,0.7411006093025208,0.0015125044155865908,0.7330862879753113,0.6712137460708618,0.008069728501141071,0.7295424938201904,0.7101776003837585,0.006790383253246546,0.7180679440498352,0.7246720194816589,0.007415318861603737,0.7072423696517944,0.7300001978874207,0.008920213207602501,0.3227892220020294,0.5896311402320862,-3.999790365583067e-08,0.3539395034313202,0.6120293140411377,-0.00794314220547676,0.36759036779403687,0.6461081504821777,-0.013617155142128468,0.3723287880420685,0.6842944025993347,-0.017447227612137794,0.38162559270858765,0.7121546268463135,-0.01997494138777256,0.33517199754714966,0.6722296476364136,-0.016648519784212112,0.33853963017463684,0.7276170253753662,-0.023695098236203194,0.34969189763069153,0.7499167919158936,-0.02582087367773056,0.35961446166038513,0.7611587047576904,-0.0253972839564085,0.3155035972595215,0.6737400889396667,-0.014247345738112926,0.3250274956226349,0.7323128581047058,-0.02191341668367386,0.34224244952201843,0.7506154775619507,-0.021073393523693085,0.3540607988834381,0.7571576833724976,-0.01849859394133091,0.30265188217163086,0.6721026301383972,-0.011817237362265587,0.3120324909687042,0.7268596887588501,-0.017089879140257835,0.32808223366737366,0.7407448291778564,-0.012606365606188774,0.3395293056964874,0.7434609532356262,-0.007443010341376066,0.2949584722518921,0.6690040826797485,-0.009924555197358131,0.2995688021183014,0.7134103775024414,-0.01135390903800726,0.3120107352733612,0.7271190285682678,-0.007152964826673269,0.3218170404434204,0.7310636043548584,-0.002617418533191085
4,0.7102789878845215,0.593421220779419,2.534001737330982e-07,0.6813549399375916,0.618899941444397,-0.011781332083046436,0.6699125170707703,0.656221330165863,-0.01475836057215929,0.6681272983551025,0.6933561563491821,-0.014825672842562199,0.6659408807754517,0.7235764265060425,-0.01320970430970192,0.7073302865028381,0.6793974041938782,-0.009772558696568012,0.702623724937439,0.7315822243690491,-0.011984000913798809,0.6898605227470398,0.7499343156814575,-0.012321837246418,0.6795281767845154,0.7601858377456665,-0.01162214670330286,0.7230840921401978,0.6794614791870117,-0.0032477211207151413,0.7154521346092224,0.732154130935669,-0.005842899903655052,0.6985370516777039,0.7476402521133423,-0.005765917710959911,0.6852275729179382,0.7522282600402832,-0.004658564925193787,0.730706512928009,0.6757364869117737,0.0025857219006866217,0.7256518602371216,0.7216761708259583,0.0007366505451500416,0.7099012732505798,0.73638916015625,0.0008409609436057508,0.6971418261528015,0.7412051558494568,0.0017623237799853086,0.7329599857330322,0.6720705032348633,0.00749795651063323,0.7296414375305176,0.710625171661377,0.0065532587468624115,0.7184559106826782,0.7251293063163757,0.0072679538279771805,0.707725465297699,0.7303043007850647,0.008769680745899677,0.32190459966659546,0.5883780717849731,-5.5240651164467636e-08,0.35341018438339233,0.6107715368270874,-0.008193623274564743,0.3677087128162384,0.6450458765029907,-0.01389700174331665,0.37340039014816284,0.6825811266899109,-0.017846176400780678,0.3831726014614105,0.7104228734970093,-0.020499078556895256,0.3348207175731659,0.6726124286651611,-0.01583421230316162,0.3385241627693176,0.7277902960777283,-0.023062651976943016,0.3497873842716217,0.7497090101242065,-0.02559157833456993,0.3600947856903076,0.7604701519012451,-0.025458771735429764,0.3149562180042267,0.674281656742096,-0.013486156240105629,0.3250131905078888,0.7324796319007874,-0.021193083375692368,0.3420703709125519,0.7502830028533936,-0.02094499208033085,0.35400527715682983,0.756140947341919,-0.01884818635880947,0.3021252155303955,0.6726294159889221,-0.011226882226765156,0.3121352195739746,0.7268416881561279,-0.01667235791683197,0.32839640974998474,0.7406415939331055,-0.012760443612933159,0.34012943506240845,0.7435261607170105,-0.00808862503618002,0.29455700516700745,0.6695607900619507,-0.009523008018732071,0.2999151051044464,0.7138311266899109,-0.011284234933555126,0.31264176964759827,0.7273258566856384,-0.007414606865495443,0.32264336943626404,0.7312247157096863,-0.0031696008518338203
5,0.7101041674613953,0.5933002829551697,2.6340447334405326e-07,0.6811246871948242,0.6188921928405762,-0.01194535382091999,0.6698243618011475,0.6558343768119812,-0.014889243990182877,0.6678590178489685,0.6930413842201233,-0.014779997058212757,0.6656927466392517,0.723371148109436,-0.013024433515965939,0.7072708606719971,0.6797510981559753,-0.010116955265402794,0.7018126249313354,0.7319135665893555,-0.011935587972402573,0.6888328790664673,0.7504125833511353,-0.011957364156842232,0.6784458756446838,0.760927140712738,-0.01103222370147705,0.7230224013328552,0.679556667804718,-0.0032028506975620985,0.7151000499725342,0.7323110699653625,-0.005355454981327057,0.6980925798416138,0.747665524482727,-0.004885770846158266,0.6847444176673889,0.7522333860397339,-0.0034838486462831497,0.7306549549102783,0.6754457950592041,0.0030825042631477118,0.7254915237426758,0.7211982607841492,0.0016952460864558816,0.7098525166511536,0.7360209822654724,0.00219134078361094,0.6972359418869019,0.7412089705467224,0.0033437185920774937,0.732835054397583,0.6713011860847473,0.008449338376522064,0.729428231716156,0.7099867463111877,0.00790912751108408,0.7182746529579163,0.7247043251991272,0.008937027305364609,0.7076267600059509,0.7303389310836792,0.010665351524949074,0.32080960273742676,0.5866549611091614,-4.399649711217535e-08,0.3529360592365265,0.6070544719696045,-0.009495805017650127,0.36862990260124207,0.6396785974502563,-0.016028832644224167,0.37584787607192993,0.675866961479187,-0.020702270790934563,0.3865987956523895,0.7034133672714233,-0.024005895480513573,0.33518752455711365,0.672317385673523,-0.0166523028165102,0.33867982029914856,0.7275821566581726,-0.02423866093158722,0.35017356276512146,0.7496412396430969,-0.027225416153669357,0.3606148064136505,0.7603034377098083,-0.02745540253818035,0.3150111138820648,0.6748194694519043,-0.013948917388916016,0.32533544301986694,0.732983410358429,-0.02174406498670578,0.34314244985580444,0.7510324120521545,-0.021811913698911667,0.3555164039134979,0.7570818066596985,-0.020060712471604347,0.30219316482543945,0.6731680631637573,-0.011487849056720734,0.3123047649860382,0.7277429103851318,-0.017201906070113182,0.3292706310749054,0.7407970428466797,-0.013597885146737099,0.3413848578929901,0.7428873181343079,-0.009176054038107395,0.29476791620254517,0.6698832511901855,-0.009699143469333649,0.3002500832080841,0.7148705720901489,-0.011835000477731228,0.313478946685791,0.7277605533599854,-0.008217746391892433,0.3239544928073883,0.7309960722923279,-0.004145975224673748
6,0.7098497152328491,0.5934916138648987,2.608457521091623e-07,0.6808158159255981,0.6189689040184021,-0.012302670627832413,0.6697652339935303,0.6560447216033936,-0.015530039556324482,0.6679148077964783,0.6931176781654358,-0.01562654599547386,0.6654805541038513,0.7232877612113953,-0.014035225845873356,0.7073387503623962,0.6793335676193237,-0.011333631351590157,0.701991856098175,0.7319234013557434,-0.013846449553966522,0.6887957453727722,0.7504234910011292,-0.014195115305483341,0.6782458424568176,0.7608553171157837,-0.013418911024928093,0.7231393456459045,0.6791262626647949,-0.0044359127059578896,0.715041995048523,0.732384204864502,-0.007297635544091463,0.6978285908699036,0.7478456497192383,-0.006981740240007639,0.6844868063926697,0.7523865699768066,-0.005621741991490126,0.730733335018158,0.6751217842102051,0.0018303727265447378,0.7249822616577148,0.7212160229682922,-9.719908121041954e-05,0.7093015313148499,0.736099123954773,0.00038541192770935595,0.6967675089836121,0.7413356304168701,0.0016080039786174893,0.7327656745910645,0.671078085899353,0.007159097120165825,0.7289034724235535,0.7097488641738892,0.006238632369786501,0.7177510857582092,0.7247864603996277,0.0071968138217926025,0.7072022557258606,0.7306903004646301,0.008914081379771233,0.32037118077278137,0.5855428576469421,-3.7735286895212994e-08,0.35309502482414246,0.605987548828125,-0.009390551596879959,0.3694421648979187,0.6383073925971985,-0.015741517767310143,0.3775542676448822,0.6743413805961609,-0.020314250141382217,0.38903313875198364,0.7010101675987244,-0.02361111529171467,0.33557018637657166,0.6720514297485352,-0.01600917987525463,0.3402567207813263,0.7267638444900513,-0.02317526377737522,0.3517139256000519,0.7490160465240479,-0.026075828820466995,0.361897349357605,0.7598979473114014,-0.026335304602980614,0.31565120816230774,0.6747639179229736,-0.013253399170935154,0.3266468644142151,0.7319728136062622,-0.02064090594649315,0.3442540466785431,0.7504330277442932,-0.02092312090098858,0.3565245568752289,0.757335364818573,-0.019443269819021225,0.302944153547287,0.6734166145324707,-0.01073233038187027,0.31314602494239807,0.7272323966026306,-0.01635993830859661,0.3300859332084656,0.7414215803146362,-0.01344466581940651,0.34253111481666565,0.7445807456970215,-0.00952209159731865,0.2956903576850891,0.670739471912384,-0.008835488930344582,0.3011583089828491,0.7151318788528442,-0.011012405157089233,0.31419646739959717,0.7287077307701111,-0.007846428081393242,0.3248078227043152,0.7326703071594238,-0.004112389869987965
7,0.7098865509033203,0.5930573344230652,2.5352377974741103e-07,0.6807681918144226,0.6187732815742493,-0.011484379880130291,0.6696917414665222,0.6565714478492737,-0.014295011758804321,0.667813241481781,0.6938574314117432,-0.014233679510653019,0.6653758883476257,0.7238999605178833,-0.012547522783279419,0.7071138024330139,0.680073082447052,-0.009735857136547565,0.7016202211380005,0.7321481704711914,-0.011823690496385098,0.6884366869926453,0.7502974271774292,-0.012072974815964699,0.6779640316963196,0.7605440616607666,-0.011339177377521992,0.7228923439979553,0.679530918598175,-0.003297883551567793,0.7148250937461853,0.7324416041374207,-0.005825323984026909,0.6976823210716248,0.7474812865257263,-0.0055374582298099995,0.6844868063926697,0.7519369721412659,-0.004262883681803942,0.7305660247802734,0.6752035617828369,0.002503808354958892,0.7253232598304749,0.7215102910995483,0.0005903688143007457,0.7094631791114807,0.7361953854560852,0.0009668838465586305,0.696816086769104,0.7410688996315002,0.0021033757366240025,0.7327619194984436,0.6710238456726074,0.007431728299707174,0.7293027639389038,0.7101823687553406,0.006339974235743284,0.7178590297698975,0.7247129678726196,0.007237214129418135,0.7070364356040955,0.729981541633606,0.008917153812944889,0.32042059302330017,0.5847270488739014,-3.45367787701889e-08,0.3533719778060913,0.6030970215797424,-0.0095148840919137,0.36945223808288574,0.6341859698295593,-0.01605645939707756,0.37701666355133057,0.6702497601509094,-0.020835330709815025,0.3888033926486969,0.6963711977005005,-0.02431989274919033,0.3365388810634613,0.6713319420814514,-0.015671471133828163,0.34228208661079407,0.7260165214538574,-0.022612808272242546,0.35377445816993713,0.7481387853622437,-0.025370772927999496,0.3639736771583557,0.7593587040901184,-0.025628162547945976,0.31646212935447693,0.674838662147522,-0.012985236011445522,0.3287821412086487,0.7317661643028259,-0.01991553232073784,0.3461836278438568,0.7502564787864685,-0.020128628239035606,0.3585454225540161,0.7573840618133545,-0.018747063353657722,0.30381184816360474,0.6738667488098145,-0.010562815703451633,0.31565940380096436,0.7269588708877563,-0.01565498299896717,0.332348108291626,0.741531252861023,-0.012737520970404148,0.3447553813457489,0.7453723549842834,-0.009087137877941132,0.2966827154159546,0.671503484249115,-0.008835638873279095,0.3039538264274597,0.7146975994110107,-0.01081674825400114,0.31720516085624695,0.7282031774520874,-0.007783094421029091,0.3279099762439728,0.7327520847320557,-0.004263701383024454
8,0.7090226411819458,0.5933802723884583,2.5606280473766674e-07,0.6803861856460571,0.6194347143173218,-0.011453713290393353,0.6695948839187622,0.6565718054771423,-0.014415314421057701,0.6677895188331604,0.6935573816299438,-0.014529496431350708,0.6654520630836487,0.7236911654472351,-0.013026395812630653,0.7072560787200928,0.6801775097846985,-0.009903962723910809,0.7017574310302734,0.7321285605430603,-0.012266741134226322,0.6886885762214661,0.7503686547279358,-0.0127077242359519,0.6782652735710144,0.7605969309806824,-0.012047184631228447,0.7228509783744812,0.6795175075531006,-0.003553894115611911,0.71481853723526,0.7323454022407532,-0.006324835121631622,0.697759747505188,0.7477602958679199,-0.006200906354933977,0.6844914555549622,0.7523931264877319,-0.005034854635596275,0.7304023504257202,0.6751758456230164,0.002166686113923788,0.7249878644943237,0.7212620377540588,0.0002549372729845345,0.7093087434768677,0.7364683151245117,0.0006426569889299572,0.6966918706893921,0.7419638633728027,0.0017540702829137444,0.7324810028076172,0.67108553647995,0.007005161140114069,0.7290259599685669,0.7100539803504944,0.006167643237859011,0.7178473472595215,0.7251983284950256,0.007196374237537384,0.7071537375450134,0.731119692325592,0.008914214558899403,0.320102721452713,0.5839042663574219,-3.7374356054442615e-08,0.3535376191139221,0.6023167967796326,-0.00817191507667303,0.3692662715911865,0.6337897777557373,-0.014005828648805618,0.3764446973800659,0.6705681681632996,-0.01831146888434887,0.3882645070552826,0.6959882974624634,-0.02146175131201744,0.33657050132751465,0.6712953448295593,-0.014278164133429527,0.3424641191959381,0.7255233526229858,-0.020560434088110924,0.35367169976234436,0.7477149367332458,-0.02291233278810978,0.3636086583137512,0.7591547966003418,-0.022963520139455795,0.31645438075065613,0.6746795177459717,-0.012111341580748558,0.32900387048721313,0.7315164804458618,-0.01876722276210785,0.34629422426223755,0.749430775642395,-0.018743211403489113,0.35847339034080505,0.7560917139053345,-0.017116626724600792,0.30368638038635254,0.6734283566474915,-0.010060574859380722,0.3155227601528168,0.7264804840087891,-0.014912211336195469,0.3320555090904236,0.7411449551582336,-0.011788714677095413,0.34440889954566956,0.7448488473892212,-0.007934668101370335,0.29639214277267456,0.670604944229126,-0.008584418334066868,0.3035029470920563,0.713768482208252,-0.010126552544534206,0.3166378140449524,0.7273482084274292,-0.006745575461536646,0.32736530900001526,0.7317163944244385,-0.002975448267534375
9,0.7097610235214233,0.5932948589324951,2.555881906118884e-07,0.6807659268379211,0.6193225979804993,-0.011556572280824184,0.6695249080657959,0.6566638946533203,-0.014469336718320847,0.6676760911941528,0.693681538105011,-0.014489807188510895,0.6653474569320679,0.723723292350769,-0.01288330927491188,0.7071884274482727,0.6802182793617249,-0.009802816435694695,0.701744556427002,0.7320008277893066,-0.0119548374786973,0.6885245442390442,0.7500349283218384,-0.012352881953120232,0.6779082417488098,0.7601841688156128,-0.011736670508980751,0.7229398488998413,0.6798759698867798,-0.0033360482193529606,0.7149453163146973,0.7322803139686584,-0.005865277256816626,0.6977400779724121,0.7476145625114441,-0.005763446446508169,0.6842427253723145,0.752162516117096,-0.0046807024627923965,0.7305871844291687,0.6756801009178162,0.002499902853742242,0.7251233458518982,0.7213938236236572,0.0007396377623081207,0.7092841863632202,0.7363520264625549,0.000962679332587868,0.6964771747589111,0.741568386554718,0.0018994230777025223,0.7328341603279114,0.6715056896209717,0.007446387317031622,0.7291550636291504,0.7100253105163574,0.006582567468285561,0.7178398966789246,0.7246929407119751,0.007456892170011997,0.7070179581642151,0.7301477789878845,0.0090590575709939,0.32008475065231323,0.5840454697608948,-3.431183159818829e-08,0.35332316160202026,0.6022276282310486,-0.00814826413989067,0.369180291891098,0.6331473588943481,-0.014074867591261864,0.3764948546886444,0.669867217540741,-0.018515536561608315,0.3881349563598633,0.695551335811615,-0.021763334050774574,0.33673688769340515,0.6712149381637573,-0.014076201245188713,0.3425465226173401,0.7251909971237183,-0.020262956619262695,0.3537391424179077,0.7471354007720947,-0.022468097507953644,0.3636860251426697,0.7587547898292542,-0.022442419081926346,0.3165448307991028,0.6749745011329651,-0.011915835551917553,0.32873502373695374,0.731683075428009,-0.01850678212940693,0.3460884094238281,0.7492318749427795,-0.018350470811128616,0.35830220580101013,0.7557875514030457,-0.016628434881567955,0.3038463294506073,0.6738470196723938,-0.009880236349999905,0.3154051899909973,0.726618230342865,-0.01454765722155571,0.33197078108787537,0.740791380405426,-0.01127152144908905,0.3443134129047394,0.7441761493682861,-0.007371135987341404,0.2967125177383423,0.6711687445640564,-0.008454566821455956,0.30364006757736206,0.7137386798858643,-0.009837912395596504,0.3167564868927002,0.7271249890327454,-0.006458419840782881,0.3274928033351898,0.7315576672554016,-0.002731518354266882
